case_id,event_n,activity_code,activity_name,start_time,stop_time,sex_label,PEEDUCA,education_label,GEREG,region_label,TUDIARYDAY,weekday_label,is_weekend
'20100111090858,7,11,Eating and drinking,12:05:00,12:55:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100111090858,8,18,Travel related to personal care,12:55:00,13:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100111090858,9,5,"Work, main job",13:00:00,16:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100111090858,10,18,Travel related to personal care,16:00:00,16:15:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100111090858,11,7,Security procedures rel. to consumer purchases,16:15:00,16:25:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100111090858,12,18,Travel related to personal care,16:25:00,16:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100111090858,13,12,Socializing and communicating with others,16:30:00,18:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100111090858,14,11,Eating and drinking,18:00:00,19:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100111090858,15,12,Socializing and communicating with others,19:30:00,22:00:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100111090858,16,1,Sleeping,22:00:00,07:30:00,Male,44,Master’s degree,3,South,7,Saturday,TRUE
'20100111091119,1,1,Sleeping,04:00:00,06:30:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,2,1,Sleeping,06:30:00,07:15:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,3,3,Physical care for hh children,07:15:00,07:20:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,4,2,Interior cleaning,07:20:00,07:30:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,5,3,Physical care for hh children,07:30:00,07:35:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,6,18,Travel related to personal care,07:35:00,07:36:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,7,3,Physical care for hh children,07:36:00,07:41:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,8,18,Travel related to personal care,07:41:00,08:06:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,9,5,"Work, main job",08:06:00,11:30:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,10,11,Eating and drinking,11:30:00,12:00:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,11,5,"Work, main job",12:00:00,14:00:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,12,11,Eating and drinking,14:00:00,14:10:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,13,5,"Work, main job",14:10:00,17:00:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,14,18,Travel related to personal care,17:00:00,17:30:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,15,2,Interior cleaning,17:30:00,17:50:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,16,1,Sleeping,17:50:00,18:00:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,17,18,Travel related to personal care,18:00:00,18:15:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,18,13,Doing aerobics,18:15:00,19:15:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,19,18,Travel related to personal care,19:15:00,19:35:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,20,7,Security procedures rel. to consumer purchases,19:35:00,20:00:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,21,18,Travel related to personal care,20:00:00,20:05:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,22,2,Interior cleaning,20:05:00,20:15:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,23,11,Eating and drinking,20:15:00,20:30:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,24,3,Physical care for hh children,20:30:00,20:35:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,25,12,Socializing and communicating with others,20:35:00,22:00:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,26,1,Sleeping,22:00:00,22:05:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091119,27,1,Sleeping,22:05:00,06:00:00,Female,44,Master’s degree,2,Midwest,5,Thursday,FALSE
'20100111091228,1,1,Sleeping,04:00:00,10:00:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,2,11,Eating and drinking,10:00:00,10:30:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,3,1,Sleeping,10:30:00,11:30:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,4,2,Interior cleaning,11:30:00,12:30:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,5,16,Waiting associated with telephone calls,12:30:00,12:50:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,6,2,Interior cleaning,12:50:00,13:05:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,7,18,Travel related to personal care,13:05:00,13:15:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,8,6,"Taking class for degree, certification, or licensure",13:15:00,14:15:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,9,18,Travel related to personal care,14:15:00,14:25:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,10,18,Travel related to personal care,14:25:00,14:27:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,11,18,Travel related to personal care,14:27:00,14:33:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,12,2,Interior cleaning,14:33:00,14:43:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,13,18,Travel related to personal care,14:43:00,14:46:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,14,7,Security procedures rel. to consumer purchases,14:46:00,15:11:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,15,18,Travel related to personal care,15:11:00,15:21:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,16,7,Security procedures rel. to consumer purchases,15:21:00,15:31:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,17,18,Travel related to personal care,15:31:00,15:36:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,18,11,Eating and drinking,15:36:00,16:06:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,19,16,Waiting associated with telephone calls,16:06:00,16:36:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,20,2,Interior cleaning,16:36:00,00:00:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,21,2,Interior cleaning,00:00:00,00:10:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,22,1,Sleeping,00:10:00,00:30:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,23,12,Socializing and communicating with others,00:30:00,00:45:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,24,12,Socializing and communicating with others,00:45:00,02:00:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091228,25,1,Sleeping,02:00:00,10:00:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20100111091437,1,1,Sleeping,04:00:00,04:15:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111091437,2,1,Sleeping,04:15:00,05:00:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111091437,3,18,Travel related to personal care,05:00:00,06:30:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111091437,4,5,"Work, main job",06:30:00,11:30:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111091437,5,11,Eating and drinking,11:30:00,11:45:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111091437,6,5,"Work, main job",11:45:00,16:40:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111091437,7,18,Travel related to personal care,16:40:00,18:10:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111091437,8,8,Using paid childcare services,18:10:00,18:50:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111091437,9,18,Travel related to personal care,18:50:00,19:00:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111091437,10,3,Physical care for hh children,19:00:00,20:30:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111091437,11,1,Sleeping,20:30:00,05:30:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111091525,1,1,Sleeping,04:00:00,06:30:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,2,50,Insufficient detail in verbatim,06:30:00,07:30:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,3,18,Travel related to personal care,07:30:00,07:38:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,4,3,Physical care for hh children,07:38:00,07:40:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,5,18,Travel related to personal care,07:40:00,07:48:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,6,3,Physical care for hh children,07:48:00,07:50:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,7,18,Travel related to personal care,07:50:00,08:20:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,8,18,Travel related to personal care,08:20:00,08:28:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,9,5,"Work, main job",08:28:00,08:30:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,10,5,"Work, main job",08:30:00,12:45:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,11,11,Eating and drinking,12:45:00,13:00:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,12,5,"Work, main job",13:00:00,21:30:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,13,18,Travel related to personal care,21:30:00,21:40:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,14,18,Travel related to personal care,21:40:00,22:05:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,15,11,Eating and drinking,22:05:00,22:25:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,16,12,Socializing and communicating with others,22:25:00,23:30:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091525,17,1,Sleeping,23:30:00,06:30:00,Female,44,Master’s degree,3,South,4,Wednesday,FALSE
'20100111091591,1,1,Sleeping,04:00:00,09:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111091591,2,2,Interior cleaning,09:00:00,09:20:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111091591,3,18,Travel related to personal care,09:20:00,09:50:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111091591,4,3,Physical care for hh children,09:50:00,10:05:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111091591,5,18,Travel related to personal care,10:05:00,10:25:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111091591,6,12,Socializing and communicating with others,10:25:00,13:25:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111091591,7,18,Travel related to personal care,13:25:00,13:55:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111091591,8,2,Interior cleaning,13:55:00,16:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111091591,9,12,Socializing and communicating with others,16:00:00,17:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111091591,10,2,Interior cleaning,17:00:00,17:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111091591,11,11,Eating and drinking,17:30:00,18:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111091591,12,2,Interior cleaning,18:00:00,18:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111091591,13,12,Socializing and communicating with others,18:30:00,19:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111091591,14,12,Socializing and communicating with others,19:00:00,22:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111091591,15,1,Sleeping,22:00:00,06:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092105,1,1,Sleeping,04:00:00,06:30:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,2,1,Sleeping,06:30:00,07:30:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,3,11,Eating and drinking,07:30:00,07:45:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,4,5,"Work, main job",07:45:00,12:00:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,5,11,Eating and drinking,12:00:00,12:30:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,6,5,"Work, main job",12:30:00,14:00:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,7,11,Eating and drinking,14:00:00,14:02:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,8,5,"Work, main job",14:02:00,17:00:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,9,12,Socializing and communicating with others,17:00:00,18:00:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,10,11,Eating and drinking,18:00:00,18:30:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,11,2,Interior cleaning,18:30:00,19:00:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,12,50,Insufficient detail in verbatim,19:00:00,20:00:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,13,2,Interior cleaning,20:00:00,20:30:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,14,12,Socializing and communicating with others,20:30:00,21:30:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,15,2,Interior cleaning,21:30:00,21:50:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,16,1,Sleeping,21:50:00,22:20:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092105,17,1,Sleeping,22:20:00,06:30:00,Male,44,Master’s degree,3,South,5,Thursday,FALSE
'20100111092432,1,1,Sleeping,04:00:00,07:00:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100111092432,2,18,Travel related to personal care,07:00:00,07:20:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100111092432,3,11,Eating and drinking,07:20:00,08:20:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100111092432,4,18,Travel related to personal care,08:20:00,08:30:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100111092432,5,7,Security procedures rel. to consumer purchases,08:30:00,09:30:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100111092432,6,18,Travel related to personal care,09:30:00,09:50:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100111092432,7,12,Socializing and communicating with others,09:50:00,12:00:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100111092432,8,11,Eating and drinking,12:00:00,12:30:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100111092432,9,12,Socializing and communicating with others,12:30:00,13:00:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100111092432,10,12,Socializing and communicating with others,13:00:00,22:00:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100111092432,11,1,Sleeping,22:00:00,07:00:00,Male,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20100111092488,1,1,Sleeping,04:00:00,06:20:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092488,2,2,Interior cleaning,06:20:00,07:05:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092488,3,18,Travel related to personal care,07:05:00,07:25:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092488,4,3,Physical care for hh children,07:25:00,07:30:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092488,5,18,Travel related to personal care,07:30:00,07:40:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092488,6,5,"Work, main job",07:40:00,12:30:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092488,7,11,Eating and drinking,12:30:00,13:00:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092488,8,5,"Work, main job",13:00:00,18:30:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092488,9,18,Travel related to personal care,18:30:00,19:00:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092488,10,11,Eating and drinking,19:00:00,20:00:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092488,11,18,Travel related to personal care,20:00:00,20:30:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092488,12,3,Physical care for hh children,20:30:00,20:35:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092488,13,18,Travel related to personal care,20:35:00,21:05:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092488,14,12,Socializing and communicating with others,21:05:00,23:05:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100111092488,15,1,Sleeping,23:05:00,07:00:00,Male,44,Master’s degree,3,South,6,Friday,FALSE
'20100112090004,1,1,Sleeping,04:00:00,10:00:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112090004,2,2,Interior cleaning,10:00:00,10:15:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112090004,3,11,Eating and drinking,10:15:00,10:45:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112090004,4,12,Socializing and communicating with others,10:45:00,11:30:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20100112090004,5,1,Sleeping,11:30:00,15:00:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
